pitch_x,pitch_y,pitch_type,strike
-89,39,FB,0
-53,-122,FB,0
-35,-122,FB,0
-49,-81,FB,0
27,-46,FB,1
-15,112,FB,0
-8,-34,FB,1
-23,121,FB,0
-9,-116,BRK,0
-50,105,FB,0
38,117,FB,0
14,116,FB,0
98,98,FB,0
-40,-18,FB,1
-29,-21,FB,0
-32,-40,FB,1
10,-46,BRK,1
-83,-36,FB,0
13,-105,BRK,0
-25,-39,FB,1
-36,-119,FB,0
43,124,FB,0
-3,-45,BRK,1
4,-57,BRK,1
-109,-10,BRK,0
-44,-32,BRK,1
84,-98,FB,0
58,-131,CHG,0
-78,-88,BRK,0
-81,14,FB,0
-83,-23,FB,0
-53,-134,BRK,0
86,32,FB,0
19,-15,FB,1
22,-15,FB,0
-69,-119,FB,0
2,-57,BRK,1
-25,-117,BRK,0
-30,-33,FB,1
-75,-90,FB,0
-128,-106,BRK,0
-35,101,FB,0
-120,-47,FB,0
14,96,FB,0
-30,-54,FB,0
50,-1,FB,1
86,19,FB,0
-76,-34,BRK,0
-51,-35,BRK,1
-11,112,BRK,0
25,-11,FB,1
22,170,FB,0
-40,-16,BRK,1
100,121,FB,0
30,119,FB,0
48,112,FB,0
-23,123,FB,0
87,151,FB,0
-1,-115,FB,0
18,62,FB,1
80,96,BRK,0
-138,-171,FB,0
-10,122,FB,0
21,116,FB,0
28,-112,FB,0
-15,107,FB,0
-54,134,FB,0
-81,-69,FB,0
-30,107,FB,0
-88,-132,BRK,0
-46,-121,FB,0
-56,107,FB,0
-54,106,BRK,0
-78,-93,FB,0
-50,116,FB,0
-35,-123,FB,0
-16,-117,FB,0
-35,-41,FB,1
-44,-49,BRK,1
-83,-110,BRK,0
-16,119,FB,0
-98,-42,FB,0
-81,101,FB,0
-71,4,FB,0
-53,-114,BRK,0
-86,-112,FB,0
-86,-45,BRK,0
-4,-49,FB,1
96,66,FB,0
-49,-29,FB,1
18,-126,CHG,0
-111,-76,FB,0
142,134,BRK,0
-50,111,FB,0
-34,97,FB,0
-1,34,CHG,1
-78,-89,CHG,0
-26,-108,FB,0
116,125,FB,0
-41,106,FB,0
-49,-124,FB,0
-84,-19,FB,0
10,-13,FB,1
-35,-118,FB,0
-40,-41,FB,1
-52,-23,FB,1
-72,-126,CHG,0
-82,116,FB,0
-1,-126,FB,0
79,82,FB,0
2,-43,FB,1
-37,122,FB,0
-71,-40,FB,0
-116,125,FB,0
-78,-7,FB,0
-48,-39,FB,1
85,-50,BRK,0
43,-35,BRK,0
78,-25,FB,0
-39,-97,FB,0
84,-36,FB,0
77,109,FB,0
-36,-64,FB,1
-74,-123,BRK,0
-8,-112,FB,0
57,-28,FB,1
-40,-115,CHG,0
56,-37,FB,1
-14,-59,FB,1
-78,-113,BRK,0
-21,-71,BRK,0
-33,4,FB,1
29,-6,FB,1
-41,-27,FB,0
-1,-57,FB,1
-82,-97,FB,0
-75,-52,FB,0
101,-101,BRK,0
-13,-7,BRK,1
-88,-43,CHG,0
-123,-15,FB,0
-102,37,FB,0
94,-19,FB,0
-6,62,FB,0
35,61,FB,0
-63,-72,BRK,0
53,38,FB,0
44,-31,FB,1
5,-46,BRK,1
62,43,FB,0
77,-32,BRK,0
-26,-113,BRK,0
-108,-58,BRK,0
-29,-127,FB,0
-8,-120,FB,0
-15,-122,FB,0
-20,-136,FB,0
87,-96,CHG,0
-3,-120,CHG,0
-25,99,BRK,0
-40,-113,CHG,0
11,120,FB,0
27,-50,CHG,1
-24,107,BRK,0
-113,-39,BRK,0
-18,-30,FB,1
-78,-105,CHG,0
-35,-30,CHG,1
-98,-113,BRK,0
19,-17,FB,1
-59,117,FB,0
54,119,BRK,0
50,8,FB,1
-20,-115,CHG,0
74,124,BRK,0
7,113,FB,0
-12,-71,BRK,1
89,102,BRK,0
-21,-36,FB,1
-90,-143,BRK,0
80,-22,FB,0
16,-108,CHG,0
8,117,FB,0
92,-20,FB,0
48,-28,FB,1
41,-34,FB,1
33,-35,BRK,1
155,125,BRK,0
-8,-123,CHG,0
92,96,FB,0
72,-102,FB,0
-44,-122,FB,0
19,-29,FB,1
-85,-98,BRK,0
-44,-25,BRK,1
-27,-119,FB,0
-21,6,FB,1
-35,-103,BRK,0
110,87,BRK,0
-1,-71,FB,0
-50,-118,BRK,0
-62,-132,BRK,0
25,-5,FB,1
67,-113,BRK,0
-23,-52,BRK,1
-18,-30,BRK,1
-20,129,FB,0
108,-78,FB,0
35,-93,FB,0
79,-97,FB,0
55,112,FB,0
-29,27,FB,1
70,96,FB,0
21,-15,BRK,1
6,-123,CHG,0
-30,-51,FB,1
19,-105,CHG,0
-24,-30,FB,1
16,101,FB,0
-102,-113,BRK,0
-49,-14,FB,1
72,-103,FB,0
33,-16,FB,0
-32,-2,BRK,1
-4,-20,FB,1
21,-111,FB,0
47,-98,FB,0
-10,-92,FB,0
-9,-11,FB,1
-42,-34,FB,1
17,-22,FB,1
40,-70,BRK,0
-26,-124,FB,0
-61,-102,FB,0
-80,90,FB,0
-58,-122,FB,0
-78,7,FB,0
-81,-9,FB,0
4,-90,FB,1
97,-62,FB,0
-83,88,FB,0
-44,-19,FB,1
-98,-22,FB,0
-15,-111,BRK,0
4,-105,BRK,0
74,-1,BRK,0
-23,-51,BRK,1
10,-14,FB,1
-6,-53,BRK,1
-11,-59,BRK,1
-80,92,FB,0
-70,-48,FB,0
19,-37,FB,1
-35,-99,BRK,0
-63,-69,BRK,0
-54,-56,BRK,0
-44,0,FB,1
-38,-25,FB,0
-21,42,FB,1
-24,101,FB,0
-40,78,FB,0
-78,-24,FB,0
-61,14,FB,0
-64,5,FB,0
-54,115,FB,0
9,105,FB,0
-57,93,FB,0
49,-11,FB,1
82,-45,BRK,0
77,-41,FB,0
77,-69,FB,0
-81,69,FB,0
-58,111,FB,0
-46,14,FB,1
56,-50,FB,0
-2,38,BRK,0
38,-43,FB,0
-75,-25,FB,0
8,114,FB,0
-40,14,FB,1
-38,35,FB,1
59,-82,BRK,0
-37,-55,FB,1
-6,-89,FB,0
-52,-51,BRK,0
-24,87,BRK,0
-33,-20,FB,1
53,-40,FB,1
-63,-49,CHG,0
-28,-86,FB,0
39,-95,BRK,0
71,47,FB,0
-37,-1,FB,1
56,-94,BRK,0
84,-52,FB,0
-78,68,FB,0
-75,97,FB,0
24,109,FB,0
-44,-32,FB,1
76,-81,FB,0
-61,-25,FB,0
49,-22,FB,1
72,-39,FB,0
18,-90,FB,0
39,-85,FB,0
5,-91,FB,0
31,-24,FB,1
-64,-38,BRK,0
68,8,FB,0
-22,69,FB,0
21,-26,FB,1
43,-28,FB,1
84,17,FB,0
-60,47,FB,0
-31,9,FB,1
-52,116,FB,0
43,-54,BRK,0
-44,-75,FB,1
-44,105,FB,0
-35,6,FB,1
-23,-35,BRK,1
-77,-85,BRK,0
-56,-82,FB,0
-48,-33,FB,0
-35,-18,FB,1
-74,-36,FB,0
-76,-79,FB,0
-82,-30,FB,0
37,-98,FB,0
-33,-9,FB,1
-3,-64,FB,0
-81,-56,FB,0
79,-2,FB,0
2,69,FB,0
44,-17,FB,1
28,99,FB,0
-40,-10,FB,1
-54,-54,BRK,0
-38,46,FB,1
-76,-63,BRK,0
-54,75,FB,0
-35,-26,FB,1
-12,-86,FB,0
-58,-45,FB,0
24,-96,FB,0
-80,-54,FB,0
-90,-28,FB,0
-78,4,FB,0
-64,-54,FB,0
-88,-57,FB,0
-71,-59,FB,0
-69,-37,FB,0
-1,-64,FB,1
-48,8,FB,1
-43,-44,BRK,1
19,-17,FB,1
68,-53,FB,0
16,-43,BRK,1
-1,-86,FB,0
-72,-5,BRK,0
-58,-34,FB,0
-41,-26,FB,0
6,-41,BRK,1
37,-68,FB,0
34,-79,BRK,0
78,-46,FB,0
-61,14,FB,0
-74,-53,FB,0
-46,17,FB,1
77,-11,BRK,0
-67,-18,FB,0
-73,6,FB,0
-74,-15,FB,0
16,-62,FB,1
-36,2,FB,1
52,-47,FB,0
62,-80,FB,0
-62,-86,FB,0
33,-76,FB,0
-65,-3,FB,0
-24,41,FB,1
42,88,FB,0
-82,69,FB,0
-81,83,FB,0
-27,-3,FB,1
-78,69,FB,0
-44,-97,FB,0
42,-6,FB,1
9,-96,FB,0
4,-113,FB,0
-76,-40,FB,0
-8,-44,FB,1
-74,-79,FB,0
-46,-83,BRK,0
-49,-35,FB,1
-72,16,BRK,0
-4,-45,BRK,1
-66,-11,FB,0
-42,-42,FB,1
2,-60,FB,1
77,-31,FB,0
-88,46,FB,0
-95,-64,FB,0
-56,-60,FB,0
4,48,FB,1
-33,-23,BRK,1
-58,-82,FB,0
-61,-14,FB,0
0,0,FB,0
44,-28,FB,1
-24,104,FB,0
-4,116,FB,0
-74,105,FB,0
-54,114,FB,0
45,-30,BRK,1
-77,69,FB,0
46,-27,FB,1
-69,4,FB,0
74,-65,FB,0
38,-71,FB,0
42,-20,FB,1
72,-77,BRK,0
84,27,FB,0
48,-27,BRK,0
-64,91,FB,0
82,-15,FB,0
62,-72,FB,0
-1,-49,FB,0
2,-56,FB,1
-4,-54,FB,1
-1,-98,BRK,0
-30,-40,FB,1
62,-29,BRK,0
-44,-51,FB,1
72,-35,FB,0
67,8,FB,0
-46,87,FB,0
17,99,FB,0
77,14,FB,0
57,98,FB,0
72,98,FB,0
-3,-78,FB,0
-43,-24,FB,1
-61,-88,FB,0
29,-93,FB,0
-54,111,FB,0
39,49,FB,1
9,-50,FB,1
-42,99,FB,0
-69,72,FB,0
55,82,FB,0
-77,-45,FB,0
22,-40,FB,1
-88,-65,FB,0
-87,-36,FB,0
-75,8,FB,0
-83,-10,FB,0
38,-37,FB,1
24,102,FB,0
-74,-50,FB,0
25,-40,FB,1
79,76,FB,0
-13,-96,FB,0
-77,47,BRK,0
54,-4,FB,1
79,-6,FB,0
-2,98,FB,0
50,4,FB,1
-73,111,FB,0
58,-88,FB,0
79,-97,FB,0
-1,69,FB,1
-61,41,FB,1
56,-7,FB,1
74,-103,CHG,0
9,4,FB,0
5,-103,BRK,0
-6,113,BRK,0
-48,-24,FB,1
-45,-93,FB,0
40,103,BRK,0
-23,-93,FB,0
-86,-87,BRK,0
-31,-60,BRK,0
-48,4,FB,1
-5,-117,FB,0
-82,31,FB,0
-66,119,CHG,0
-76,-30,CHG,0
64,-98,FB,0
75,-11,FB,0
78,-46,FB,0
-77,72,CHG,0
-1,-26,FB,1
-4,-61,FB,1
-71,-56,FB,0
51,-106,FB,0
-48,1,FB,1
62,-98,FB,0
0,112,FB,0
86,95,CHG,0
86,58,FB,1
48,-103,FB,0
45,14,FB,1
71,-98,FB,0
0,0,FB,0
-19,-42,FB,1
-18,-57,FB,1
-59,-91,FB,0
-57,-69,FB,1
-74,14,BRK,0
-75,-32,BRK,0
-51,28,FB,1
-77,-56,FB,0
77,-9,BRK,0
16,-1,BRK,1
52,-5,FB,0
-59,-15,FB,1
-86,-29,FB,0
-66,39,FB,0
49,-13,FB,1
-75,-65,FB,0
32,-103,FB,0
-77,-79,FB,0
4,-1,FB,1
-57,-91,BRK,0
-39,-95,FB,0
-82,101,FB,0
-81,-96,CHG,0
-86,-88,CHG,0
8,100,FB,0
57,104,FB,0
27,-94,CHG,0
52,-1,FB,1
86,-105,FB,0
7,-96,FB,0
-12,-11,FB,0
57,-104,BRK,0
3,-103,FB,0
-57,115,FB,0
16,4,FB,1
-32,32,FB,1
-1,112,FB,0
-11,99,BRK,0
-10,106,FB,0
81,-19,FB,0
17,119,FB,0
-52,-52,FB,1
80,-15,FB,0
-23,2,FB,0
6,-35,FB,1
-38,5,BRK,1
44,107,FB,0
-18,48,BRK,1
59,101,FB,0
40,-45,FB,1
1,-108,FB,0
-20,-95,BRK,0
65,92,FB,0
66,93,FB,0
46,-38,FB,1
94,-88,FB,0
-71,-1,FB,0
-4,22,CHG,1
78,-9,FB,0
24,-10,FB,1
79,-35,FB,0
-81,-47,FB,0
65,-93,FB,0
-84,-107,FB,0
-74,-58,FB,0
75,43,FB,0
45,-6,FB,1
74,-104,BRK,0
-43,-119,BRK,0
48,-20,BRK,1
43,-17,FB,1
30,-13,FB,0
-33,-103,BRK,0
54,-38,FB,1
-88,93,FB,0
-81,104,FB,0
74,75,FB,0
-72,105,FB,0
61,-112,BRK,0
64,2,FB,1
-54,-17,BRK,1
16,-109,FB,0
64,-106,BRK,0
2,-112,FB,0
74,-98,BRK,0
18,-45,BRK,1
50,-102,FB,0
-69,-10,BRK,0
0,-6,FB,1
-59,111,FB,0
-62,110,FB,0
72,-103,BRK,0
47,-25,FB,1
87,-86,FB,0
54,-15,FB,1
-1,-34,BRK,1
4,110,FB,0
53,-1,FB,1
75,-101,BRK,0
81,108,FB,0
-34,-1,FB,1
-35,120,FB,0
74,-81,FB,0
-4,116,FB,0
-40,-14,FB,1
-90,-91,CHG,0
74,105,FB,0
72,106,FB,0
89,-7,FB,0
-69,101,FB,0
87,117,FB,0
50,121,FB,0
-38,77,FB,1
-68,-106,FB,0
53,-16,FB,1
6,0,FB,1
34,116,FB,0
54,73,BRK,0
80,-7,BRK,0
84,23,FB,0
71,91,FB,0
-23,4,FB,1
83,12,FB,0
86,73,FB,0
-25,-113,FB,0
-20,-110,FB,0
-1,-35,FB,1
-22,-64,FB,1
-84,-72,FB,0
79,-93,FB,0
51,-108,FB,0
76,-98,FB,0
-24,99,FB,0
-90,80,FB,0
4,95,CHG,0
70,-82,BRK,0
-18,100,FB,0
64,106,FB,0
12,-103,FB,0
40,-39,FB,1
78,37,BRK,0
84,-48,FB,0
77,-90,BRK,0
-45,-90,FB,0
81,-79,BRK,0
41,-9,FB,0
16,1,FB,1
-57,113,BRK,0
-86,-3,BRK,0
-51,8,FB,1
-4,-20,FB,1
-48,96,FB,0
-79,110,FB,0
-2,-96,BRK,0
45,-4,BRK,1
4,-35,CHG,1
72,19,FB,0
-48,-5,FB,1
-49,117,FB,0
-16,-104,FB,0
-35,-59,FB,0
64,58,FB,0
2,-103,BRK,0
-2,83,FB,1
11,113,BRK,0
52,-13,BRK,1
45,-70,CHG,1
-15,105,BRK,0
25,102,FB,0
-70,-98,BRK,0
-52,-116,FB,0
59,-25,FB,1
84,-84,CHG,0
88,-35,FB,0
54,-9,FB,1
-17,112,FB,0
-56,104,FB,0
-65,-103,BRK,0
2,102,FB,0
12,-96,FB,0
56,-115,FB,0
-88,16,FB,0
62,-10,FB,0
-7,100,FB,0
8,124,FB,0
-55,-12,FB,1
-52,-102,FB,0
2,101,FB,0
73,95,FB,0
76,93,FB,0
51,-24,FB,1
6,-55,FB,1
-4,115,FB,0
-43,-94,FB,0
-82,-15,FB,0
12,-31,FB,0
6,-44,FB,1
88,-97,FB,0
84,-45,FB,0
-49,72,FB,1
-85,92,FB,0
-60,105,FB,0
91,84,FB,0
84,-12,FB,0
54,113,FB,0
-9,87,FB,1
66,116,FB,0
45,1,FB,1
9,-108,FB,0
32,7,FB,1
59,-1,FB,1
93,-18,FB,0
-43,-59,FB,0
-26,62,FB,1
-23,-109,CHG,0
82,-94,FB,0
1,-31,FB,1
-58,5,CHG,1
-80,-33,BRK,0
-16,-7,FB,0
-72,112,FB,0
-64,11,FB,1
-63,-9,FB,1
1,14,FB,1
82,14,FB,0
-84,0,FB,0
35,4,FB,1
-91,53,FB,0
75,-93,FB,0
95,-30,FB,0
53,-25,FB,0
-66,-96,BRK,0
45,-44,FB,1
-6,-67,FB,1
6,-64,FB,1
85,-25,FB,0
30,107,BRK,0
45,-40,BRK,1
-36,-37,BRK,0
98,89,FB,0
38,9,FB,0
10,-108,FB,0
82,-57,FB,0
116,-20,FB,0
13,104,BRK,0
98,59,FB,0
-27,-124,FB,0
43,-37,FB,1
-51,-134,FB,0
24,-38,FB,1
79,-57,FB,0
14,-136,FB,0
96,97,FB,0
50,-49,FB,1
76,98,FB,0
0,-50,FB,1
-8,111,FB,0
74,72,FB,0
-52,-35,FB,1
-48,121,FB,0
72,-5,BRK,0
97,64,FB,0
3,116,FB,0
83,8,FB,0
-1,120,FB,0
-76,-50,FB,0
-69,111,BRK,0
51,-44,FB,1
51,-30,FB,0
-45,-116,FB,0
-40,-6,FB,1
-41,-54,FB,1
-92,-88,BRK,0
14,-127,FB,0
-34,-123,FB,1
-77,-128,FB,0
43,-15,BRK,1
97,-115,BRK,0
85,-71,FB,0
39,-20,FB,1
-73,-114,BRK,0
55,-94,FB,0
27,-116,FB,0
-48,-38,FB,1
-123,-17,BRK,0
-32,129,FB,0
-53,-21,FB,1
-100,-40,FB,0
-73,106,FB,0
-90,-119,BRK,0
71,53,BRK,0
4,111,BRK,0
84,-15,FB,0
-10,-30,FB,1
-80,-109,BRK,0
6,124,FB,0
-10,-36,BRK,1
66,87,FB,0
-78,-113,FB,0
67,-116,FB,0
100,-63,FB,0
42,-44,FB,1
29,14,FB,1
-9,-31,FB,1
26,-36,BRK,1
87,-2,BRK,0
81,-78,BRK,0
-5,-53,BRK,1
-70,146,FB,0
-9,-122,FB,0
-108,-118,FB,0
96,-40,FB,0
57,-85,FB,0
91,-49,FB,0
33,-15,FB,1
-90,-98,FB,0
67,115,FB,0
-51,-117,FB,0
-22,-49,FB,1
-102,-144,BRK,0
-44,-42,BRK,0
-85,-47,FB,0
-38,-46,BRK,1
-118,26,BRK,0
-52,-49,FB,1
-32,-97,FB,0
-99,-107,BRK,0
-25,-49,FB,1
-8,-40,BRK,1
-3,140,FB,0
92,-23,BRK,0
7,128,FB,0
44,-40,FB,1
-116,-103,BRK,0
-119,-113,BRK,0
24,115,BRK,0
-25,-125,FB,0
10,-64,FB,1
-84,-23,FB,0
-107,-113,FB,0
-94,-112,BRK,0
82,-11,BRK,0
93,92,BRK,0
82,-85,FB,0
-78,-112,FB,0
-37,-61,FB,1
94,75,FB,0
87,-98,FB,0
-1,-36,BRK,1
-50,-28,BRK,1
-86,-91,FB,0
-8,-113,BRK,1
66,-90,FB,0
63,-32,FB,1
71,-88,FB,0
106,-37,FB,0
-30,-133,FB,0
67,-32,FB,0
97,46,FB,0
106,-90,FB,0
103,55,FB,0
86,-40,FB,0
37,-36,CHG,1
62,-114,BRK,0
-11,-120,BRK,0
9,-45,FB,1
16,-30,BRK,1
-62,-113,BRK,0
-74,-113,FB,0
-15,-54,FB,1
-109,-85,BRK,0
26,-35,BRK,1
-40,-127,FB,0
21,-99,BRK,0
127,111,FB,0
-38,-17,FB,1
72,46,BRK,0
-19,-127,CHG,0
-74,-103,FB,0
-85,-115,FB,0
-98,-103,FB,0
9,111,BRK,0
-2,-120,FB,0
-58,-25,FB,1
0,-49,FB,0
-6,-112,FB,0
-77,105,BRK,0
-71,19,FB,0
-26,121,FB,0
-44,120,BRK,0
-33,-150,FB,0
87,-37,FB,0
-93,95,FB,0
110,126,BRK,0
66,116,FB,0
42,14,FB,1
-34,-129,FB,0
77,-12,FB,0
-54,-126,FB,0
8,121,FB,0
51,-53,BRK,1
-47,118,FB,0
47,-45,FB,1
-90,-74,BRK,0
-11,-137,FB,0
48,-30,BRK,1
-83,19,FB,0
82,-59,BRK,0
-70,-118,FB,0
-54,-60,FB,1
-7,-45,FB,1
-69,-52,FB,0
-31,-108,BRK,1
87,-104,BRK,1
-31,-28,BRK,1
91,-123,FB,0
61,110,FB,0
2,112,BRK,0
-56,-121,FB,0
-80,-111,BRK,0
-18,-26,FB,1
-97,-70,FB,0
99,-53,BRK,0
-70,25,BRK,0
88,-30,BRK,0
-90,-62,BRK,0
6,-56,BRK,1
-12,-124,BRK,0
77,-26,BRK,0
73,-34,BRK,0
-91,-108,FB,0
-4,-29,BRK,1
62,98,BRK,0
-105,-105,FB,0
-107,-69,FB,0
-63,114,FB,0
75,128,FB,0
49,116,FB,0
-49,-36,FB,1
39,-100,FB,0
33,-126,FB,0
-12,104,FB,0
18,-36,FB,1
-6,-45,BRK,1
-55,123,FB,0
68,-123,BRK,0
-83,-19,BRK,0
-72,-84,BRK,0
0,-43,BRK,1
-1,-121,FB,0
-69,66,FB,0
15,-15,FB,1
73,-105,FB,0
106,112,FB,0
-22,-42,FB,1
-35,-115,FB,0
82,65,FB,0
-25,-67,FB,1
34,114,FB,0
97,-11,FB,0
42,154,BRK,0
-45,133,BRK,0
-4,123,FB,0
24,-33,FB,1
39,-108,BRK,0
97,72,FB,0
97,20,BRK,0
-1,-43,BRK,1
4,122,FB,0
-25,-122,BRK,0
6,-114,BRK,0
-38,-109,FB,0
-40,-54,FB,1
75,-91,FB,0
-2,116,BRK,0
22,130,BRK,0
111,55,BRK,0
2,-51,FB,1
-53,-62,FB,1
-34,-118,FB,0
32,130,BRK,0
59,96,CHG,0
-44,-43,FB,1
-3,-44,FB,1
8,118,FB,0
54,-34,FB,1
36,-25,FB,1
-94,-98,FB,0
-29,-63,FB,1
53,142,BRK,0
-8,-108,BRK,0
84,-69,FB,0
-34,-13,FB,1
-22,-27,FB,1
24,140,FB,0
-86,43,FB,0
-72,34,FB,0
4,-114,FB,0
117,-111,FB,0
-86,106,FB,0
-37,-60,FB,1
16,-51,BRK,1
-36,121,FB,0
11,134,BRK,0
-14,-45,FB,1
22,120,FB,0
-7,-142,FB,0
28,121,BRK,0
-16,-20,FB,1
-83,-74,FB,0
23,114,FB,0
93,-82,FB,0
-39,7,FB,1
-102,-54,FB,0
42,-124,CHG,0
92,-130,FB,0
29,-47,FB,1
-78,46,FB,0
-8,-11,FB,1
53,-44,FB,1
39,-114,BRK,0
57,-66,BRK,1
60,-105,BRK,0
-50,-74,FB,0
-62,-108,FB,0
-53,-103,FB,0
-91,-82,FB,0
36,-28,BRK,1
35,-28,CHG,1
14,-14,FB,1
47,-117,FB,0
12,-125,CHG,0
38,-14,BRK,1
-7,-118,CHG,0
117,105,FB,0
-50,-109,FB,0
-98,-120,CHG,0
87,-53,BRK,0
74,-96,BRK,0
27,106,BRK,0
-32,-97,FB,0
-44,-64,BRK,1
-23,-116,BRK,0
6,-24,FB,1
4,-34,FB,1
7,126,BRK,0
27,-47,CHG,1
84,115,FB,0
43,-41,CHG,1
9,-109,BRK,0
-48,-111,FB,0
-84,-101,FB,0
-84,-45,FB,0
33,-38,FB,1
-21,-79,BRK,1
-12,-119,BRK,0
63,126,FB,0
4,-103,FB,0
-30,-36,FB,1
-6,-122,BRK,0
24,-112,BRK,0
41,-25,FB,1
4,-117,FB,0
98,-88,BRK,0
40,14,FB,1
106,-100,BRK,0
19,-101,FB,0
-78,-52,FB,0
24,28,FB,1
20,106,BRK,0
28,-49,CHG,1
81,-20,BRK,0
-6,107,FB,0
-38,113,FB,0
62,-93,FB,0
14,-20,FB,1
9,10,FB,0
21,-28,BRK,1
-71,-67,FB,0
46,-135,FB,0
-21,-57,FB,1
-12,-127,FB,0
-74,-42,FB,0
86,115,FB,0
-74,-34,FB,0
49,-117,FB,0
8,-63,FB,1
-86,-57,FB,0
-22,46,FB,0
68,-77,FB,0
29,-116,FB,0
87,-67,FB,0
-2,-123,BRK,0
-73,-59,FB,0
-87,67,FB,0
40,36,FB,1
52,-111,FB,0
-25,-49,CHG,1
94,-41,FB,0
93,-98,BRK,0
26,-35,FB,1
79,-68,FB,0
43,-47,FB,1
-13,-104,FB,0
91,-96,FB,0
42,-49,FB,1
64,100,FB,0
-74,-24,FB,0
-93,-107,FB,0
-99,-99,FB,0
37,-90,FB,0
38,-8,FB,1
-36,-43,FB,1
-110,-113,FB,0
-71,151,FB,0
-72,138,FB,0
-161,136,FB,0
-93,-78,FB,0
-9,25,FB,1
10,-95,FB,0
40,-94,FB,0
-25,-32,BRK,1
-77,82,FB,0
53,-84,FB,0
9,118,FB,0
69,107,FB,0
-49,11,CHG,1
-67,-93,FB,0
9,116,FB,0
-72,-106,BRK,0
76,-109,BRK,0
-60,-16,FB,1
-70,-109,BRK,0
-65,-11,FB,0
76,-49,FB,0
17,5,FB,1
32,1,FB,1
83,105,FB,0
87,-18,FB,0
43,5,CHG,1
-10,-18,FB,1
-8,-124,FB,0
-47,4,BRK,1
4,-65,BRK,1
-88,-46,FB,0
58,-15,FB,1
-88,-78,BRK,0
-76,-87,BRK,0
-75,-102,FB,0
-73,115,FB,0
-68,-88,FB,0
-81,-9,FB,0
-51,16,FB,1
-64,-117,FB,0
-38,-108,FB,0
3,-13,FB,1
39,-108,FB,0
73,107,FB,0
-37,-32,BRK,1
75,-28,FB,0
6,-53,BRK,1
-86,-50,BRK,0
53,3,BRK,0
79,-33,FB,0
80,-36,FB,0
14,48,FB,1
24,-98,FB,0
84,-59,CHG,0
66,83,BRK,0
-2,25,BRK,1
-59,-19,FB,1
-18,-113,FB,0
-9,65,FB,1
4,4,CHG,1
4,-96,CHG,0
79,-34,CHG,0
50,-35,FB,1
87,-6,FB,0
-83,-47,FB,0
87,-56,FB,0
-93,-85,FB,0
62,-98,BRK,0
40,-9,BRK,1
-52,13,FB,1
52,-28,BRK,0
38,-74,FB,1
-34,6,BRK,1
-3,-21,BRK,1
-61,-99,BRK,0
-21,79,FB,1
-54,-34,FB,1
13,106,FB,0
12,-11,FB,1
64,-57,BRK,0
72,-92,FB,0
87,-52,FB,0
89,-68,FB,0
-31,-25,FB,1
-4,-118,FB,0
-10,-4,FB,1
85,57,BRK,0
-1,-93,FB,0
30,-25,FB,1
48,-20,BRK,1
52,-8,FB,0
22,-118,BRK,0
-6,-12,FB,1
3,-91,CHG,0
58,-101,BRK,0
45,-4,FB,1
59,-63,CHG,1
67,-95,BRK,0
-17,-10,BRK,1
-75,-99,BRK,0
-72,94,FB,0
-79,-82,FB,0
-42,114,FB,0
-6,18,FB,1
58,-79,FB,0
-53,101,FB,0
19,-25,FB,1
-86,42,BRK,0
85,26,FB,0
-57,-108,BRK,0
-82,-83,BRK,0
-2,103,FB,0
19,-93,FB,0
-29,-72,FB,1
-73,-74,FB,0
-67,-103,BRK,0
-3,-9,FB,1
-70,-34,FB,0
-55,-108,FB,0
-87,-56,FB,0
70,107,FB,0
3,-89,FB,1
0,-99,FB,0
-46,-15,FB,1
20,126,FB,0
-56,8,FB,1
-3,111,FB,0
15,-4,BRK,0
-7,-4,FB,1
8,-90,FB,0
-83,-71,FB,0
-79,52,FB,0
30,-59,FB,1
84,77,FB,0
84,9,FB,0
-82,-44,BRK,0
-14,-54,FB,1
35,-6,FB,1
46,-8,FB,1
-85,-74,FB,0
12,-92,CHG,0
77,65,FB,0
58,-101,FB,0
47,-32,BRK,1
-2,-116,FB,0
-1,26,FB,1
45,-19,FB,0
5,61,BRK,1
-79,-48,BRK,0
76,-1,FB,0
46,-108,FB,0
33,-3,FB,1
-5,-64,FB,1
7,-116,FB,0
-36,56,FB,1
4,9,BRK,1
-74,-60,BRK,0
0,102,FB,0
-74,-17,FB,0
-40,111,FB,0
62,99,FB,0
76,-32,FB,0
43,-6,FB,1
-8,-93,FB,0
-31,6,FB,1
11,104,FB,0
46,0,FB,0
-4,58,FB,1
76,93,BRK,0
43,-1,FB,0
59,100,FB,0
9,4,FB,1
-41,-1,FB,0
77,-6,FB,0
-31,-10,CHG,1
1,-7,BRK,1
67,116,FB,0
15,-11,FB,0
82,-26,BRK,0
-7,-114,FB,0
-80,-93,FB,0
43,-16,FB,1
35,-99,CHG,1
24,97,FB,0
45,-1,FB,1
-6,-1,FB,1
58,-1,FB,0
-75,-88,FB,0
-30,-41,CHG,1
10,98,FB,0
81,-46,BRK,0
1,101,BRK,0
0,57,BRK,1
77,-97,FB,0
15,25,BRK,1
14,108,FB,0
-10,-98,BRK,0
49,121,FB,0
38,121,FB,0
-14,96,FB,0
-35,3,FB,1
20,33,FB,1
38,-86,CHG,0
74,-88,BRK,0
44,-56,FB,1
40,110,FB,0
3,110,BRK,0
75,0,FB,0
75,97,FB,0
-41,108,FB,0
-63,-107,BRK,0
81,105,FB,0
10,-86,FB,1
74,63,BRK,0
-21,-105,CHG,0
