fg_pct_diff,rebs_diff,TO_diff,score_diff
-0.08999999999999997,-6,-2,-16
0.10000000000000003,-3,0,14
-0.10000000000000003,8,0,3
-0.019999999999999962,-2,-6,2
0.020000000000000018,-7,-4,-3
0.07,3,-4,15
0.20000000000000007,13,6,15
0.07000000000000006,1,5,2
-0.09999999999999998,3,4,-2
0.08000000000000002,0,-7,20
-0.13,-13,2,-11
-0.04999999999999999,-11,-1,-10
-0.15000000000000008,-11,-4,-13
0.06,15,3,14
-0.06,-7,1,-14
-0.020000000000000018,-5,-3,-5
0.18000000000000005,-1,3,5
-0.21000000000000002,-20,-2,-28
0.07,6,-1,9
0.02999999999999997,8,3,2
0.030000000000000027,3,-2,12
-0.13999999999999996,-10,-1,-20
-0.09999999999999998,-3,-4,3
0.06,7,1,10
0.08000000000000002,9,-3,19
0.010000000000000009,-2,0,-2
0.15000000000000002,-1,-1,8
0.030000000000000027,-2,-6,4
0,-4,-5,11
-0.19000000000000006,-7,-1,-17
0.19,0,-1,16
0.050000000000000044,3,1,10
-0.16000000000000003,-6,-1,-24
-0.07999999999999996,-10,7,-12
0,15,-3,12
0.12,11,8,8
-0.12,1,-1,-5
-0.18000000000000005,-10,-8,-9
-0.12,-4,5,-17
0.010000000000000009,3,-6,10
0.04999999999999999,-6,-9,18
0,-1,-10,8
-0.050000000000000044,-1,-5,-7
0.09999999999999998,7,5,16
0.15000000000000008,3,2,20
-0.16999999999999998,1,0,-16
0.020000000000000018,-15,-2,-1
-0.12,-11,-5,-13
0.15000000000000002,10,2,23
0.04999999999999999,-2,1,2
0.030000000000000027,-1,2,-2
-0.02999999999999997,-14,-3,-7
0.06,12,-1,9
0.010000000000000009,8,7,-4
0.020000000000000018,20,5,9
0.08000000000000007,7,3,9
-0.020000000000000018,-6,-8,6
-0.04999999999999999,-14,4,-14
0.040000000000000036,-1,-6,10
-0.010000000000000009,6,6,-5
0.02999999999999997,-4,3,4
-0.019999999999999962,4,1,-5
0,-1,1,-2
-0.19,-5,11,-35
0,-2,-5,9
-0.10999999999999999,12,0,2
0.07,-5,2,3
-0.010000000000000009,5,0,-2
-0.08000000000000002,1,3,-5
0.15000000000000002,6,-8,30
0,4,4,2
-0.15999999999999998,0,-1,-20
0.12999999999999995,7,0,20
0.009999999999999953,4,-2,6
-0.06,6,1,-12
0.04999999999999999,7,8,-6
-0.20000000000000007,4,-3,-11
0.07999999999999996,8,1,10
0.09000000000000002,21,3,17
0.19,14,1,20
-0.18,-3,-5,-9
-0.08000000000000002,12,-3,-2
0,-8,-8,10
-0.14,-7,1,-19
0.03999999999999998,2,-2,16
0.02999999999999997,7,7,-9
0.08999999999999997,-2,3,-5
-0.020000000000000018,-1,-8,7
-0.12000000000000005,-10,0,-9
-0.10000000000000003,9,12,-25
-0.12,-11,-5,-7
-0.11000000000000004,0,-4,-12
-0.16999999999999998,-1,-1,-10
0.06,-13,-5,1
-0.16999999999999998,1,-3,-8
-0.22000000000000003,5,-1,-13
-0.16999999999999998,-14,-2,-18
0.07999999999999996,-3,0,9
0.04999999999999999,-3,-3,5
0.040000000000000036,-1,-5,4
0.02999999999999997,6,-7,19
0.010000000000000009,9,2,2
-0.18,-17,2,-26
0.07999999999999996,-13,-2,-4
0.13,3,3,14
0.19,15,-3,36
0.07000000000000006,1,-3,9
0.010000000000000009,-10,-6,2
-0.02999999999999997,-13,-7,-3
-0.010000000000000009,-7,-3,-1
0.03999999999999998,-7,6,-4
0.02999999999999997,7,0,9
-0.12,-5,3,-12
0.020000000000000018,0,11,-7
-0.04999999999999999,-2,0,-7
0,6,-11,22
0.10999999999999999,-1,1,12
-0.030000000000000027,19,-1,4
0.050000000000000044,10,-2,20
0,-1,-2,2
-0.02999999999999997,-9,4,-12
0.04999999999999999,0,-2,13
-0.04999999999999999,5,-2,4
-0.030000000000000027,-7,-3,-10
0.06999999999999995,0,-2,7
0.10999999999999999,1,6,6
0.18000000000000005,-6,12,-6
0.08000000000000002,2,-2,12
0.13000000000000006,2,1,7
-0.07000000000000006,2,-1,1
0.07,-7,-3,14
-0.040000000000000036,-3,-6,-1
-0.10999999999999999,-11,-7,-6
0.020000000000000018,-5,-9,5
0.040000000000000036,-12,6,-4
0.030000000000000027,-2,2,5
-0.03999999999999998,-2,-5,3
-0.020000000000000018,-16,5,-13
0.10999999999999999,-3,-1,6
0.07,9,-10,18
-0.23000000000000004,-18,-7,-18
-0.030000000000000027,8,0,-4
0.040000000000000036,0,0,9
-0.050000000000000044,-6,-1,-3
0.15000000000000002,5,-2,18
0,-1,0,2
0.040000000000000036,6,-2,12
0.030000000000000027,-3,-4,12
0.010000000000000009,-7,4,-15
0.15999999999999998,8,2,14
-0.12000000000000005,-1,0,-10
0.10999999999999999,16,3,20
-0.07,2,-2,2
0.020000000000000018,0,-5,8
-0.029999999999999916,-1,-2,-2
0.030000000000000027,-3,-10,15
0.06,-5,-11,23
0.06,-4,-1,-3
0.08999999999999997,17,10,14
-0.04999999999999999,-1,-1,4
-0.020000000000000018,-5,-2,-8
0.02999999999999997,-5,-1,8
-0.03999999999999998,-3,0,-8
-0.11999999999999994,-5,-5,-1
0.03999999999999998,7,1,3
0.20000000000000007,18,3,23
-0.08999999999999997,-12,1,-29
-0.09999999999999998,3,-3,-10
-0.16999999999999998,-2,0,-12
0.18000000000000005,8,5,8
0.25,8,6,17
0.03999999999999998,-8,1,3
0.010000000000000009,3,1,8
0.11000000000000004,0,2,13
0.17999999999999994,14,5,20
-0.010000000000000009,-6,1,-6
-0.08999999999999997,-5,11,-25
-0.04999999999999999,-11,-7,3
-0.030000000000000027,-9,-1,-4
-0.18000000000000005,-9,2,-18
0.04999999999999999,-6,-5,2
-0.07,-7,-3,-4
-0.16000000000000003,-10,-3,-30
-0.010000000000000009,1,-6,8
-0.010000000000000009,-3,-4,1
0.10000000000000003,4,-13,34
-0.14999999999999997,3,-6,-9
-0.009999999999999953,-1,-3,-3
0.04999999999999999,-2,-5,11
-0.16000000000000003,-6,-2,-16
-0.07,-2,3,-4
-0.010000000000000009,2,-1,3
-0.11000000000000004,-9,0,-23
0.020000000000000018,-2,-4,4
-0.020000000000000018,-7,1,-11
0.040000000000000036,1,-12,28
-0.08999999999999997,-10,-7,3
0.12000000000000005,-7,2,6
0.15000000000000002,6,-8,24
-0.019999999999999962,-12,-11,3
0.09000000000000002,18,-2,22
0.050000000000000044,6,4,5
-0.09999999999999998,-1,4,-12
-0.08000000000000002,-14,-8,-13
0.09999999999999998,11,-3,22
-0.020000000000000018,-5,1,8
0.10000000000000003,-7,-1,2
-0.010000000000000009,0,4,-9
-0.019999999999999962,-4,-1,4
-0.02999999999999997,-9,-6,-13
0.10000000000000003,-4,-6,8
-0.030000000000000027,-13,-4,-9
-0.15999999999999998,-9,-4,-16
0,7,0,3
-0.2,24,-3,-3
0.10000000000000003,17,0,15
0.15000000000000002,-4,8,9
-0.02999999999999997,4,1,-5
0.08000000000000002,-2,2,3
0.020000000000000018,-16,-2,-5
0,0,8,-13
0.19,17,6,23
-0.14000000000000007,-18,-4,-17
0.08999999999999997,2,-1,8
0.030000000000000027,6,-5,11
0.10999999999999999,12,-2,18
0.020000000000000018,1,0,-9
0.06,24,15,-3
0.22000000000000003,4,-3,23
-0.16000000000000003,-7,-2,-17
-0.07,14,0,-4
0.21000000000000002,-5,2,11
0.13,19,-5,31
0.09999999999999998,16,13,6
-0.07,-1,-10,4
0.09000000000000002,-2,-2,7
-0.050000000000000044,-13,-5,-5
-0.07,1,-5,5
-0.12000000000000005,-8,-1,-9
0.03999999999999998,9,2,9
0.17000000000000004,7,-2,24
-0.03999999999999998,-2,-4,2
0.09999999999999998,0,-4,13
0.04999999999999993,1,-8,14
0.04999999999999999,-5,4,-2
0.02999999999999997,12,3,-2
0,1,-6,6
0.030000000000000027,6,-6,13
-0.06000000000000005,-7,-6,7
0.19,12,1,31
-0.11000000000000004,-13,-2,-11
0.13,17,-1,24
-0.020000000000000018,-4,-3,12
-0.04999999999999993,7,-3,5
0.04999999999999999,-9,-2,1
0.14,1,7,-4
-0.15000000000000002,11,6,-11
-0.10000000000000003,-1,-8,4
0.08000000000000007,-3,1,-3
-0.009999999999999953,-3,-7,4
0.09999999999999998,17,1,23
-0.13999999999999996,-9,-8,-3
0.2,13,-3,35
0.020000000000000018,-7,4,-5
0.18000000000000005,-3,-11,33
-0.08000000000000002,-11,-3,-13
-0.07,-12,-4,5
0.25,-4,-1,23
-0.020000000000000018,4,6,-12
-0.10999999999999999,-9,1,-21
0.03999999999999998,5,-3,17
-0.09000000000000002,9,3,-1
-0.06,-7,-3,-5
0.08000000000000002,-6,5,3
-0.17000000000000004,-6,-4,-21
0.10999999999999999,10,-3,14
0.010000000000000009,-2,-4,7
0.040000000000000036,9,4,11
-0.30000000000000004,-6,-2,-28
-0.15999999999999998,-9,-4,-15
0.13,26,8,17
0.19,5,-1,26
0.09999999999999998,12,1,18
-0.020000000000000018,-5,-3,3
-0.22999999999999998,-8,2,-32
0.25000000000000006,12,-3,38
0.16999999999999993,3,0,18
-0.25999999999999995,0,-1,-26
-0.010000000000000009,-4,-2,5
-0.07000000000000006,-3,6,-10
-0.07,7,0,8
-0.06,1,0,-15
0.08000000000000002,18,10,-5
-0.10000000000000003,-3,-1,-9
-0.16000000000000003,-3,9,-34
0.07,-1,0,5
-0.020000000000000018,1,5,-5
0.09000000000000002,-6,-4,8
0.06,23,4,8
-0.12,-6,3,-15
-0.03999999999999998,5,-1,-7
0.10000000000000003,-12,3,-9
0.010000000000000009,5,-3,16
-0.03999999999999998,-23,-8,-6
-0.13,-3,1,-24
-0.019999999999999962,0,-8,13
0.06999999999999995,16,4,9
-0.13,1,4,-16
-0.2,-3,-1,-22
0.07,-5,-2,3
-0.03999999999999998,9,-2,1
0.10999999999999999,9,-7,36
0.019999999999999962,-16,-10,10
-0.030000000000000027,8,3,3
-0.03999999999999998,2,2,-4
-0.040000000000000036,-12,-5,-5
-0.009999999999999953,-1,3,-5
0.030000000000000027,-2,4,-2
-0.019999999999999962,2,0,5
0.06,-4,-5,16
0.06,-3,-1,3
-0.17000000000000004,-3,-6,-11
0.020000000000000018,-15,1,-2
-0.06,5,1,-6
0.10999999999999999,17,-6,37
0.13000000000000006,5,-3,29
-0.06,6,6,-4
0.08000000000000002,-4,-6,18
0.03999999999999998,-1,-1,7
-0.040000000000000036,-4,-2,-3
0.09000000000000002,7,-3,4
-0.04999999999999999,-5,-7,-6
-0.18,-3,3,-19
-0.020000000000000018,-6,-2,-6
0.010000000000000009,5,-3,9
0.040000000000000036,-2,-3,11
0.12000000000000005,4,0,24
-0.14,-3,2,-17
-0.02999999999999997,-2,-7,4
0,-2,2,-2
-0.06,-4,1,5
-0.020000000000000018,-3,-5,4
0.020000000000000018,-11,10,-20
-0.05999999999999994,-6,-4,-5
-0.040000000000000036,-1,3,-8
-0.17000000000000004,-12,-9,-20
0.07999999999999996,5,-3,12
-0.020000000000000018,8,-3,14
0.13,-4,6,4
0.16000000000000003,-9,0,3
-0.010000000000000009,5,-1,-1
0.17000000000000004,5,0,15
0.02999999999999997,6,-2,4
0.08000000000000002,-3,-4,9
-0.010000000000000009,-13,-10,1
0.04999999999999999,5,-3,11
-0.07,1,-1,-1
-0.13000000000000006,10,4,-3
0.17000000000000004,13,2,27
0.06,0,4,-4
0.08000000000000002,11,5,3
0.15999999999999998,0,0,15
-0.04999999999999999,-10,-8,-3
-0.010000000000000009,-2,-4,6
-0.18,-16,4,-35
-0.010000000000000009,-4,-2,-4
0.010000000000000009,7,2,9
0.010000000000000009,-1,4,-1
-0.020000000000000018,4,-4,4
-0.050000000000000044,-1,-4,1
-0.06,9,0,2
-0.13,3,5,-18
0.09999999999999998,-16,-12,23
-0.07,-1,-2,-4
0.010000000000000009,0,-5,17
-0.020000000000000018,-11,-2,-1
0.09999999999999998,-6,-6,18
0.16000000000000003,12,0,21
-0.09999999999999998,14,5,-4
-0.04999999999999999,-5,-2,-5
-0.040000000000000036,-21,-6,-13
-0.13,-13,-6,-8
0.12000000000000005,1,5,15
0,4,5,-4
0.19,-7,-4,10
0.09000000000000002,-2,2,14
0.10999999999999993,11,3,13
0.09999999999999998,4,-5,18
-0.07,-3,-12,2
0.18,10,-1,22
0.10999999999999999,7,-5,24
0.15999999999999998,4,5,3
0.07,7,-7,24
-0.050000000000000044,-6,-8,5
0.12,5,-4,16
-0.13999999999999996,-2,-4,-4
0.11000000000000004,-7,-2,10
-0.11000000000000004,-5,-6,-5
0.11000000000000004,10,5,14
-0.040000000000000036,-15,-3,-10
-0.11000000000000004,-6,1,-14
-0.08000000000000002,-8,4,-19
0.040000000000000036,10,-1,9
0.15000000000000002,-7,-1,25
0.07,15,7,8
0.10999999999999999,7,1,5
0.13,13,0,17
-0.09999999999999998,11,-5,8
0.08999999999999997,19,2,23
0.15000000000000002,15,10,16
0.12,-11,-8,18
0.14,-4,-10,23
0.10999999999999999,12,13,10
0.030000000000000027,3,0,7
-0.13999999999999996,-12,1,-22
0.15000000000000002,9,-3,20
0.07,7,-1,16
-0.15000000000000002,8,6,-14
0.10999999999999999,3,-4,19
0.14999999999999997,1,-4,21
-0.04999999999999993,1,4,-3
0.04999999999999999,-5,-1,2
-0.04999999999999999,10,-1,3
-0.020000000000000018,15,-5,15
0.09000000000000002,15,-3,26
0.13000000000000006,2,0,19
-0.08999999999999997,6,-6,4
-0.12,2,-2,-7
0.050000000000000044,10,1,-3
0.04999999999999999,6,6,-5
0.08999999999999997,10,7,1
0.16999999999999998,5,-5,25
0.18999999999999995,6,-6,32
0.019999999999999962,15,5,4
0,9,9,-4
0,11,0,-2
-0.06,-1,-4,2
-0.08000000000000007,-7,-5,-9
-0.010000000000000009,-9,-10,12
-0.12000000000000005,0,2,-16
-0.010000000000000009,2,9,-4
0.09000000000000002,8,0,17
0.24,5,4,17
0.06,1,3,12
-0.2,-5,2,-21
-0.06,7,-2,4
0.040000000000000036,5,-5,13
-0.06,5,-3,8
-0.11000000000000004,-6,-4,-1
-0.040000000000000036,-8,-4,-2
0.10000000000000003,12,9,6
-0.040000000000000036,15,5,2
0.10000000000000003,8,4,2
-0.08000000000000002,1,0,-8
-0.019999999999999962,0,-1,-2
-0.07,6,6,-10
0.14,-7,-5,15
-0.21999999999999997,-13,2,-40
-0.020000000000000018,3,-2,-5
-0.19,-6,-5,-12
0.04999999999999999,-4,-6,12
-0.020000000000000018,7,-7,20
0.07,7,1,8
-0.15000000000000002,0,3,-9
-0.010000000000000009,10,4,4
0.15999999999999998,13,0,19
-0.24000000000000005,1,-3,-18
0.09999999999999998,-1,-6,15
-0.009999999999999953,5,-2,2
0.23999999999999994,2,-2,24
0.03999999999999998,5,-2,9
-0.12999999999999995,9,2,-3
0,9,1,13
-0.07,0,-4,-6
0.010000000000000009,2,3,4
0.09999999999999998,18,4,11
0.08999999999999997,9,-2,8
0.030000000000000027,0,-1,6
0.2899999999999999,5,-2,28
-0.12,11,7,-19
0.010000000000000009,-7,0,4
-0.019999999999999962,-3,8,-15
0.12000000000000005,18,3,14
-0.030000000000000027,4,-5,9
0.21999999999999997,6,3,18
-0.06,-4,4,-17
-0.010000000000000009,-2,4,-7
0.16999999999999993,2,2,16
0.04999999999999999,1,3,-5
0.06,13,-2,20
0.07,0,1,2
-0.020000000000000018,11,3,7
0.019999999999999962,3,-4,3
0,4,1,2
0.020000000000000018,9,3,2
0.25999999999999995,3,-4,34
-0.050000000000000044,-3,-9,7
-0.07,-2,2,-10
-0.07999999999999996,1,4,-8
0.07000000000000006,-3,-10,22
0.08000000000000002,6,-5,11
-0.15000000000000008,-7,-12,-2
-0.14,0,1,-6
0.06999999999999995,20,6,16
0.13,2,5,3
-0.25999999999999995,2,-2,-17
0.09999999999999998,-3,-1,7
-0.010000000000000009,4,-2,2
-0.07999999999999996,-21,-7,-14
-0.17000000000000004,1,5,-17
-0.18,-22,-5,-24
0.08000000000000002,-16,-7,9
-0.27999999999999997,-7,-7,-23
0.11000000000000004,-1,-8,24
-0.02999999999999997,9,-3,7
0.06,-1,2,3
-0.04999999999999999,-4,5,-13
0.02999999999999997,-4,0,-5
0.2,15,3,30
0.009999999999999953,2,-5,9
-0.13,9,3,-11
0.06000000000000005,8,-1,15
-0.11000000000000004,8,-1,-9
0.030000000000000027,-2,-7,8
0.19,6,-4,24
-0.08999999999999997,6,-2,-2
0,8,-4,12
-0.08000000000000002,1,-13,7
0.10999999999999999,8,-1,19
-0.040000000000000036,1,-2,6
-0.12000000000000005,5,-1,-4
0.13,-4,-1,16
0.07,7,2,17
0.07999999999999996,5,4,11
0.2,0,-1,16
-0.17000000000000004,-8,-6,-9
0.07,3,3,3
0.02999999999999997,-2,1,4
0.050000000000000044,-3,1,7
0.09000000000000002,23,4,17
-0.04999999999999999,4,-2,2
-0.08000000000000007,-13,-13,6
-0.08000000000000002,4,6,-9
-0.020000000000000018,-3,-4,2
0.12,12,6,6
-0.04999999999999999,-15,-8,-9
0.03999999999999998,5,5,5
0.10000000000000003,-4,1,12
0.12999999999999995,7,-2,25
-0.020000000000000018,20,0,4
-0.020000000000000018,6,7,-9
0.08000000000000002,14,3,12
0.15999999999999998,-2,-7,27
-0.010000000000000009,-17,-8,-7
-0.17999999999999994,-1,-4,-15
0.08000000000000002,0,-2,15
0.11000000000000004,4,-2,18
0.06,-3,-1,-3
-0.12999999999999995,4,8,-13
0.06000000000000005,-2,-2,3
-0.08999999999999997,10,-1,2
0.02999999999999997,-9,-4,-3
0.040000000000000036,6,19,-10
-0.13,3,3,-14
0.20000000000000007,-9,6,5
-0.10000000000000003,-5,-4,-10
-0.09999999999999998,-7,0,-17
0.10000000000000003,5,3,2
0.20000000000000007,10,4,13
0.08000000000000002,4,0,6
-0.04999999999999999,-9,-7,3
0.030000000000000027,4,3,-7
-0.020000000000000018,-1,0,-4
-0.10000000000000003,2,-9,-10
0.28,8,-7,47
0.17000000000000004,7,2,20
0.04999999999999999,-1,-9,18
-0.08000000000000002,16,0,8
-0.06,3,-1,-9
0.04999999999999999,3,2,9
-0.18,-6,-2,-25
0.19,6,5,8
0.010000000000000009,9,-5,12
0.07,7,0,8
-0.07999999999999996,2,2,-4
0.030000000000000027,11,-5,16
-0.08000000000000002,-6,4,-18
-0.15999999999999998,2,3,-18
0.019999999999999962,-3,-3,11
-0.16000000000000003,-2,6,-19
0.11000000000000004,14,1,18
-0.08000000000000002,-13,-9,2
0.06,3,-5,11
0.06999999999999995,5,1,5
-0.04999999999999999,-6,2,-10
-0.07,-24,-5,-11
-0.14999999999999997,-3,-9,-8
0.07,-12,-1,2
0.09999999999999998,3,-5,17
0.09999999999999998,15,-2,20
0.10000000000000003,8,-1,15
0.08000000000000002,3,3,2
-0.040000000000000036,-13,-5,-4
0.25000000000000006,5,-3,34
0.019999999999999962,-10,-6,6
0.10000000000000003,0,-4,4
0.07,7,-3,11
-0.08999999999999997,-1,-6,-1
0.08999999999999997,1,-2,7
-0.04999999999999999,2,-11,9
0.09999999999999998,-17,-1,5
-0.18,5,-6,-1
0.050000000000000044,16,0,21
0.08000000000000002,-13,-8,17
-0.18000000000000005,-20,-17,-12
-0.040000000000000036,-13,-1,-1
0.030000000000000027,-3,1,9
-0.06,11,4,-4
-0.010000000000000009,-8,0,-6
-0.12,-4,7,-25
0.010000000000000009,4,-2,8
-0.10999999999999999,-5,-1,-11
0.16000000000000003,-4,4,7
0.16000000000000003,9,-8,31
0.14999999999999997,17,6,17
-0.29,-9,5,-34
-0.07000000000000006,-10,0,-11
0.12,6,-6,27
-0.16000000000000003,4,5,-22
0.18999999999999995,4,4,17
0,-6,-1,-3
0.020000000000000018,3,-6,8
-0.12000000000000005,-1,-3,-4
-0.20000000000000007,-3,0,-9
0.10999999999999999,4,-3,16
0.19,14,4,12
0.22999999999999998,15,3,32
-0.10000000000000003,-12,-8,-1
0.030000000000000027,3,-7,18
-0.019999999999999962,-1,1,1
0.020000000000000018,11,0,18
-0.10999999999999999,-22,0,-23
0.020000000000000018,-2,4,-3
0.21999999999999997,11,2,28
-0.030000000000000027,-8,-1,-5
-0.21000000000000002,-19,2,-26
0.09999999999999998,6,-11,35
0.15000000000000002,13,0,17
-0.07999999999999996,7,-8,5
0.010000000000000009,-4,-1,2
0.04999999999999999,6,5,4
0.040000000000000036,1,3,4
0.19,-2,4,18
0.08000000000000002,9,-1,16
0.16000000000000003,-1,0,15
-0.13,-2,2,-11
-0.13000000000000006,-19,-9,-13
-0.020000000000000018,-21,9,-23
0,2,1,2
0.13,12,1,12
0.10000000000000003,-9,7,-8
-0.019999999999999962,3,-3,1
-0.12,-2,-5,-4
0.020000000000000018,8,1,1
0.010000000000000009,9,5,-6
-0.21000000000000002,-26,-6,-30
0,-16,-9,4
0.06999999999999995,8,1,16
-0.02999999999999997,4,1,4
-0.08999999999999997,8,-5,6
0.010000000000000009,4,-10,18
0.020000000000000018,4,-4,9
-0.14,-8,-1,-11
0.03999999999999998,3,3,3
0.019999999999999962,1,-4,10
-0.020000000000000018,-4,-3,8
-0.08000000000000002,-8,0,-9
0.020000000000000018,3,4,4
-0.09000000000000002,-2,-7,10
0.10999999999999999,11,1,12
0.24000000000000005,18,3,41
0.04999999999999999,4,5,3
-0.040000000000000036,-2,3,-11
0.06999999999999995,11,2,16
0.11000000000000004,10,3,14
0.07,17,3,22
-0.07999999999999996,0,-2,-2
0.06,1,-4,2
-0.020000000000000018,-2,4,-20
-0.12,-15,-4,-11
0.13,13,3,18
-0.03999999999999998,-7,-4,-3
-0.12,12,1,-5
0.06,-4,6,-7
0.18,11,6,10
0.12,9,3,16
-0.13000000000000006,11,4,-10
0.09999999999999998,11,-7,23
-0.15000000000000008,-8,0,-10
0.10000000000000003,-7,-6,9
-0.08999999999999997,-2,-5,-4
-0.14,-1,-7,-3
-0.06,0,-10,15
-0.020000000000000018,3,-7,2
-0.030000000000000027,2,-4,-4
-0.07999999999999996,4,-1,-5
-0.04999999999999999,-1,-14,15
0.010000000000000009,-14,-11,1
-0.13,2,-5,5
0,-8,-11,1
0.12000000000000005,14,4,10
0.07999999999999996,0,-3,7
-0.07999999999999996,-1,5,-19
-0.18000000000000005,6,6,-18
-0.03999999999999998,20,6,-1
-0.04999999999999999,-12,0,-16
0.010000000000000009,-5,3,-7
0.08000000000000002,1,-1,15
0.040000000000000036,27,10,8
-0.07999999999999996,8,0,1
-0.020000000000000018,2,-9,17
0.11000000000000004,-3,2,12
-0.11000000000000004,-12,-12,2
-0.04999999999999993,-6,-4,-10
-0.06,-16,-6,-7
0.09999999999999998,13,4,11
0.04999999999999999,6,-1,12
-0.050000000000000044,4,1,-5
-0.02999999999999997,1,9,-12
-0.03999999999999998,-13,-4,-3
0.13000000000000006,3,0,9
0.09000000000000002,-8,4,-1
-0.020000000000000018,-16,2,-1
-0.02999999999999997,-4,-5,4
0.13999999999999996,-9,-8,19
0.18,12,-4,30
-0.020000000000000018,-5,-4,4
0.07,-1,3,-1
0,2,-4,6
0.08999999999999997,9,2,5
0.04999999999999999,15,4,10
-0.07,14,-3,-3
0.029999999999999916,-6,-2,-4
-0.07,-3,0,-13
-0.14,-6,-5,-9
0.09000000000000002,-12,-8,13
-0.14999999999999997,1,0,-13
0.15000000000000002,14,2,24
-0.09999999999999998,3,-6,9
-0.06,-4,-1,-10
0,0,-2,8
0.24,14,3,35
0.03999999999999998,0,-1,-2
-0.009999999999999953,-7,-6,4
0.039999999999999925,4,-2,9
-0.10000000000000003,7,-9,6
0.12,10,-10,38
-0.02999999999999997,-7,-3,-12
0.08999999999999997,8,1,23
0.020000000000000018,-2,-1,7
0.030000000000000027,0,1,1
0.12,15,-3,19
0.17999999999999994,1,-9,26
0.12,10,-2,23
0.030000000000000027,-1,-2,7
-0.06,7,9,-10
-0.07,-4,2,-9
-0.010000000000000009,2,-3,7
0.22999999999999998,11,12,17
-0.019999999999999962,3,4,-11
-0.030000000000000027,-3,-2,5
-0.03999999999999998,-1,1,6
0.03999999999999998,8,-1,9
-0.07,-4,-6,-6
-0.02999999999999997,7,0,2
-0.010000000000000009,10,-2,-1
-0.15000000000000002,5,-1,-2
-0.06,12,8,-8
-0.02999999999999997,18,0,7
0.06,1,-2,10
0.06,2,-1,13
-0.12,-15,1,-16
0.10999999999999999,25,3,24
0.09000000000000002,-5,-2,2
-0.020000000000000018,-10,2,-12
0.029999999999999916,2,1,7
-0.040000000000000036,1,0,-1
0.09999999999999998,11,7,13
-0.16000000000000003,5,-5,-8
0.010000000000000009,0,7,-15
0.010000000000000009,-6,-8,4
-0.12000000000000005,13,0,-9
0.07000000000000006,9,0,7
-0.04999999999999999,-15,-2,-19
-0.010000000000000009,0,-4,4
-0.03999999999999998,-14,-4,-15
0.11000000000000004,-1,-2,13
-0.030000000000000027,4,10,-18
0.07,6,3,6
0.010000000000000009,4,7,-10
-0.010000000000000009,-7,-1,5
0.020000000000000018,6,2,7
-0.02999999999999997,-18,-2,-8
-0.050000000000000044,-4,0,-5
-0.020000000000000018,-12,-4,-1
-0.10000000000000003,-22,-3,-16
-0.010000000000000009,1,8,-12
-0.07,0,-6,3
0.08000000000000002,-10,-5,2
-0.02999999999999997,0,1,-12
-0.19000000000000006,-18,-3,-20
0.16999999999999998,5,2,11
-0.050000000000000044,-14,-7,-4
0.04999999999999999,12,-4,19
0.010000000000000009,-2,-2,3
0.12,4,-8,28
-0.06,-4,-6,2
0.19,10,-2,43
-0.02999999999999997,0,-2,-4
0.15000000000000002,10,3,24
0.019999999999999962,-4,-4,-1
0.15000000000000002,7,-2,15
-0.12,-14,-6,-7
0.020000000000000018,0,1,2
-0.23000000000000004,0,-7,-14
0.19,14,5,25
0.09000000000000002,12,-1,13
-0.030000000000000027,7,-10,18
0.14,6,7,3
0.07000000000000006,10,3,5
0.17000000000000004,3,1,10
0.17000000000000004,15,4,15
0,-9,-5,-7
-0.15000000000000002,-3,-3,-13
-0.10999999999999999,-13,-3,-5
0.06,8,3,5
-0.07999999999999996,-20,-6,-11
-0.040000000000000036,-1,-8,4
-0.010000000000000009,-6,-3,5
-0.09000000000000002,0,-2,-3
0.12000000000000005,4,-4,21
-0.030000000000000027,-11,2,-15
0.16000000000000003,3,-5,24
0.08000000000000002,7,2,11
0.11000000000000004,6,-1,14
0.13,0,8,7
0.08000000000000002,7,2,13
0.15000000000000002,5,1,15
-0.08999999999999997,7,-2,-5
0.050000000000000044,10,-2,12
0.050000000000000044,3,5,2
0.040000000000000036,-15,-2,4
-0.010000000000000009,14,7,-2
-0.009999999999999953,-1,6,-12
0.18000000000000005,4,3,12
0.06,6,4,-3
0.02999999999999997,-3,-5,8
0.07,7,-1,12
0.02999999999999997,5,0,10
-0.02999999999999997,17,0,10
-0.019999999999999962,8,2,7
0.08000000000000007,4,4,5
0.030000000000000027,3,-1,3
0.18,11,1,31
-0.08999999999999997,-7,-9,-3
-0.07,3,-3,1
0.06,11,0,18
0,-11,-2,-4
-0.050000000000000044,10,3,-2
0.12,-4,0,10
-0.15000000000000002,-5,-4,-5
0.07,-2,0,3
-0.04999999999999999,-9,-5,-5
0.15000000000000008,-1,-3,17
-0.13,22,8,-5
-0.08999999999999997,-19,-2,-17
0.010000000000000009,6,3,10
0.040000000000000036,0,-11,17
0.11000000000000004,-5,-3,8
-0.07,-7,6,-14
0.02999999999999997,2,-4,14
0.19,12,-3,28
-0.06,8,3,-6
-0.12,-5,-4,-6
0.12,-3,-5,16
0,-2,-2,-4
0.14,21,5,8
-0.03999999999999998,-12,1,-17
-0.020000000000000018,-1,-1,5
0.08000000000000002,-5,0,11
0.010000000000000009,-5,-1,2
-0.18,4,0,-17
0.10000000000000003,3,0,5
0.22999999999999998,11,-11,49
-0.020000000000000018,-3,2,-8
0.03999999999999998,9,-7,14
